call_id,duration,num_questions_asked,qa_mismatch,wrong_number_flag,medical_advice_flag,transcript,has_ticket
c496fc2f-6371-4e55-a2fd-5aef926fdd6a,727,2,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer.",0
22c2a798-df8b-46c7-8671-e105d72083a0,714,5,0,0,0,"Have a great day, thank you for being a customer. This is ridiculous, I want to speak to a manager now! Could you please verify your account number?",1
1af53e0f-2c40-46a2-a65c-08da4e368a8e,410,3,0,0,0,"Have a great day, thank you for being a customer.",0
cb80af51-6172-4540-ab81-3984690411cc,544,1,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you? Could you please verify your account number?",0
71de536c-f3f8-41e0-a22e-c90f0f5fe389,485,5,0,0,0,"Let me check the status of your order. Could you please verify your account number? Have a great day, thank you for being a customer.",0
a3d74686-cdfc-4456-8b9a-d60f829e4976,403,4,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order.",0
ec3b49f8-1872-490f-8bd5-6a6336c73b34,493,1,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number? Thank you for calling support, how can I help you?",0
d6ebac51-85f3-430a-89da-de2c05888b99,532,4,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you?",0
cd8a7050-5f75-42c2-85ff-bbb31c164c3e,412,3,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? Have a great day, thank you for being a customer.",0
e7c6cb6a-40d6-4194-8bdf-ea6614703e10,549,3,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order. Have a great day, thank you for being a customer.",0
7eb08c09-6cba-43c3-8a72-3221d5ea54a4,228,2,0,0,0,Let me check the status of your order.,0
8bf40ae2-27c1-4532-ad04-0ccb32fb31cb,423,1,0,0,0,"I have processed your request, is there anything else?",0
8042515c-a57b-49ae-ab6c-b1030e2f3a3c,281,1,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order. Could you please verify your account number?",0
b4bf61cd-4fe8-4a07-8bb4-cbea4228d83e,505,1,0,0,0,Let me check the status of your order.,0
85c3f710-ef0d-4e96-aca6-93a03b088928,30,1,0,0,0,"Have a great day, thank you for being a customer.",0
e411053e-5f3e-4e23-a190-12ecae3cf387,725,3,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
d4a7a4b2-75f9-4628-97f2-7fd08c9187a0,295,5,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
e6f1a83b-f9c2-4c8b-af51-8725277ff161,402,5,0,0,0,"Thank you for calling support, how can I help you?",0
c5a99fdb-ffd8-4d94-81e1-44a21b763dc6,670,4,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
9d805f6b-25d8-4d92-9d66-4b915fa48119,395,1,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
4cc24933-1ec4-4c60-99ce-5486e77e30b1,201,4,0,0,0,"Have a great day, thank you for being a customer.",0
6f6db77d-7627-4264-a971-d332e34e2e8f,449,4,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
40f94354-e9c5-4ef9-9d31-ba587bada2cb,482,5,0,0,0,Could you please verify your account number?,0
0d4ef8d2-04ce-460d-9726-008f8c8fddb4,199,3,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
45850cd6-c03e-46bb-b979-ff9de06438a5,210,5,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer. Could you please verify your account number?",0
02d3300b-bad4-428a-b5be-d1dfb45afd84,187,2,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order.",0
2b8fa534-d090-4e8e-900e-6f79fa59ff32,226,4,0,0,0,"Let me check the status of your order. Could you please verify your account number? Have a great day, thank you for being a customer.",0
5eac9d57-a0ca-4f06-b4bf-64da290236e2,7,0,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else? Have a great day, thank you for being a customer.",1
22a65464-a7a9-48c6-bfad-1b1f397d270f,662,4,0,0,0,"I have processed your request, is there anything else?",0
82adfe95-c7f0-43e9-8051-af60ed3c9f0d,328,4,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer.",0
d9df5bca-f70a-472d-9044-916a7b3c3b88,270,5,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
a70fe513-8ee2-4f72-9cd1-4410e0eacb26,274,3,0,0,0,Let me check the status of your order. Could you please verify your account number?,0
51533c6d-d4a9-4b65-909a-e751e3442445,485,1,0,0,0,"I'm going to sue your company. Have a great day, thank you for being a customer. Let me check the status of your order.",1
3575f98f-4fbc-43c4-9e5e-e662466ef3f6,506,2,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? I have processed your request, is there anything else?",0
6e9e0d39-3a60-467e-b7f6-dcdc88f0d934,518,4,0,0,0,Let me check the status of your order. Could you please verify your account number?,0
543c1a47-1c97-486d-ba94-d17e9281daa3,449,1,0,0,0,Let me check the status of your order.,0
6c52c08e-b90b-4292-86b1-c2d830504972,591,2,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
c93224b5-4d04-41bc-ba82-99c474b12dd4,303,5,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number? I have processed your request, is there anything else?",0
788b608b-1b52-447a-bcdc-f2c417c831bb,474,3,0,0,0,"Have a great day, thank you for being a customer.",0
8475e323-7e77-40bf-9c7d-7b2342638ee6,450,4,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
4cd666eb-333f-4433-bd81-fba85fe61bfd,248,2,0,0,0,Let me check the status of your order.,0
262d0997-e9e4-4518-bbe5-aa0dcf30fc5a,377,1,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
efbb1d7a-f31d-4f0b-a54a-d8fc92123058,338,5,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
e9704704-1de1-4749-9187-32aa187e7f9f,206,2,0,0,0,"Let me check the status of your order. Could you please verify your account number? Thank you for calling support, how can I help you?",0
6bb946ba-f73d-48ff-837a-e473a4cbd1ff,406,3,0,0,0,"Let me check the status of your order. Could you please verify your account number? Thank you for calling support, how can I help you?",0
fd33ee0e-9f19-40c5-8032-730b29737f09,172,4,0,0,0,"Have a great day, thank you for being a customer.",0
6804bbee-151c-46d2-b228-b36747268b2b,485,2,0,0,1,"Based on your symptoms, it sounds like diabetes. Let me check the status of your order. Could you please verify your account number?",1
e33b1dbe-dea0-4ec6-a417-f6cae524bb25,460,3,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number? Let me check the status of your order.",0
049cec72-2fc6-45dc-9bb3-79b526cd0ea0,352,5,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order.",0
25f78260-e5fe-46f6-b93c-d2580acc5730,342,2,0,0,0,"Let me check the status of your order. Could you please verify your account number? Have a great day, thank you for being a customer.",0
4e39cac2-f02f-4ae6-89e8-7055216720f9,261,5,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
2337d42e-cae6-45b3-b2ca-61ec1c4f005d,320,1,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you?",0
d30fc155-492f-445e-a179-2f9f4217e76d,162,3,0,0,0,Let me check the status of your order.,0
84f8d9bb-82d3-4449-8b33-643489503e6f,671,5,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you? Could you please verify your account number?",0
7620bc68-d0a5-4895-ac19-c752c044be48,583,4,0,0,0,Let me check the status of your order. Could you please verify your account number?,0
aa6f0138-4005-4c6f-b4e3-b66ef2e7b50f,442,1,0,1,0,"Sorry, I think I dialed the wrong number. I have processed your request, is there anything else?",1
64228eda-c1c9-496e-8bd6-2b451456e369,575,2,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Let me check the status of your order.",0
e98c1885-c609-423b-9b7e-96b3e829254e,421,4,0,0,0,Could you please verify your account number?,0
dd936eb6-60b3-47df-a384-103bb6e572f8,281,1,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number? Let me check the status of your order.",0
4b3004a5-9238-4069-bcc8-3805106c9882,536,4,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
b35f02eb-2237-400e-9dd4-caa0d8392b0c,415,2,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? Have a great day, thank you for being a customer.",0
fa1a11b2-c673-4dbb-8a14-14b1a6707ef6,129,2,0,0,0,"Have a great day, thank you for being a customer.",0
54062f95-0e92-4dde-a6b4-290ee6c84f20,282,4,0,0,0,"Thank you for calling support, how can I help you?",0
76582d0c-b72c-471e-80a6-3ba05465714c,312,2,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else? Let me check the status of your order.",0
de4901da-eb60-40a7-9343-c0faa27887a6,414,2,0,0,0,Could you please verify your account number?,0
bcf7290c-45c1-415b-82a9-44001e71bfed,468,2,0,0,0,"I have processed your request, is there anything else?",0
8cc2ebfb-81e0-43a2-aafa-d4088e57da97,274,1,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
a41d63e0-4ac6-4be1-a95c-d5ac721942e3,385,5,1,0,0,"Let me check the status of your order. Could you please verify your account number? I have processed your request, is there anything else?",1
f85a86ef-110c-4bd0-ab10-072d167efbad,473,5,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else? Let me check the status of your order.",0
1590b297-88ee-4cc0-89a9-bce6dc2745c9,492,2,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
4018752b-4b71-4e2c-bddc-deda97abfff7,277,2,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
96bd5010-1e75-4638-8289-b277d49bd6ff,364,1,0,0,0,"Have a great day, thank you for being a customer.",0
d5f76389-a855-4eeb-be31-a1104ba08118,440,4,0,0,0,"Thank you for calling support, how can I help you?",0
c19ff3fc-3342-4452-b06d-d6a8eb8a33d7,370,4,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order. I have processed your request, is there anything else?",0
21988353-b4a3-4a10-9cd2-3ca2c27211a8,338,2,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you? Let me check the status of your order.",0
dae596d8-1edf-4224-939f-7dd0c142d148,646,1,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
65d032c7-0623-4e06-9f97-a71d8f2cb4f2,500,3,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else?",0
665f0fed-3f3a-4c76-816f-aa459aa9ce69,388,2,0,0,0,Could you please verify your account number? Let me check the status of your order.,0
82fb0f83-b422-4c87-8076-1ada0d99089f,351,5,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you? Could you please verify your account number?",0
c062243c-f9a0-4f01-b19d-584160dffd77,333,3,0,0,0,Could you please verify your account number?,0
41e8c6eb-c556-4e9a-aa03-a1d5b0cb6f21,30,4,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer.",0
093447a8-8ddd-4a32-9ba5-60ba3a4b930e,547,3,0,0,0,Could you please verify your account number?,0
9a1e5a95-a99b-48f3-9042-cbba32df1e61,503,3,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you? Could you please verify your account number?",0
0438d0b1-a056-45d2-b415-d127292cbac8,599,5,0,0,0,"Have a great day, thank you for being a customer.",0
eb421cca-d19a-4131-b690-dc822fe5d194,425,3,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
6cf9d472-d7ac-4111-b88b-a53aadeb2126,266,2,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number? Thank you for calling support, how can I help you?",0
02db19ee-4ad9-4b74-b078-b1c94a4404f1,361,2,0,0,0,"Thank you for calling support, how can I help you?",0
10f186cb-4b31-446b-ae9f-2245747d6980,339,3,1,0,0,"Thank you for calling support, how can I help you?",1
63d16f4b-826d-4298-9b85-73424040d387,554,4,0,0,0,"Have a great day, thank you for being a customer.",0
3160766c-9d65-4f77-87a0-4b53dcac71c5,381,5,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order. I have processed your request, is there anything else?",0
8d4069ce-76da-4ba0-84fd-d5c10b799b9e,214,2,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
fca653cd-8dd2-41c8-b78b-2729c47ee5a5,8,0,0,0,0,"I have processed your request, is there anything else?",1
765e9be9-04a5-43a2-a5a6-0bed54f99c3b,386,3,0,0,0,Let me check the status of your order.,0
72034419-0da4-4c79-a735-afc486288240,319,2,0,0,0,Could you please verify your account number?,0
77eeb478-baf0-4e3f-bd48-c2f864f551ad,605,4,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer.",0
58f09368-f056-47e6-86ec-171bb43457ae,320,4,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
2f2fe2a6-1e96-4d53-921c-2e2dff0e0b69,333,3,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order. Have a great day, thank you for being a customer.",0
33f3e15f-077a-40db-a2dc-08e56823ad7b,394,5,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
bf45ba5b-ea48-4fad-ac67-607928ba4972,557,2,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number? Thank you for calling support, how can I help you?",0
0f27d0ea-d428-4807-80ca-aa938f22ce73,428,2,0,0,0,"Have a great day, thank you for being a customer.",0
9bd274da-474a-41da-9bd8-4e432eb02e1a,444,2,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
7a9109af-244d-4f79-b470-08ccbbdcc038,301,3,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number?",0
f12b8712-eda4-4722-9260-d02817eee92c,304,3,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
cc02edec-4113-4271-a999-11a8a133dc56,590,4,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you? Let me check the status of your order.",0
1e163ee9-155b-44dc-b4b1-26a650e9863a,977,1,0,0,1,Let me check the status of your order. You should stop taking that medication immediately. Could you please verify your account number?,1
374e80e1-3feb-421b-802a-ed1e4dee18b9,458,4,0,0,0,Could you please verify your account number?,0
97b9ac3c-45a4-4a05-b27e-d5e9f2e58a43,290,5,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else?",0
f11953e1-4b2b-479a-a5a1-28bc3addb6ca,435,2,0,0,0,"Thank you for calling support, how can I help you?",0
ab5a94d9-40f1-418c-955a-69bf49dae984,628,3,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you?",0
5fafa1c2-5aba-4bb7-9bbb-f405acbe3f83,436,5,0,0,0,Let me check the status of your order.,0
6cbcaca0-8d81-414a-a873-56904287a4a4,424,2,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer. Let me check the status of your order.",0
f9a2000c-0607-4d5c-901a-3803d8451b51,269,5,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. Thank you for calling support, how can I help you? Cancel my account right now!",1
31eb85d5-e8ae-4f62-8db6-6d8d7272dbb9,450,4,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer. Could you please verify your account number?",0
96771a90-5cc8-46b8-aba9-3a483c5938ad,326,4,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else?",0
da19f129-8dea-493d-bb67-3227513930f0,505,1,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you?",0
4070b0e5-fdfb-495d-af0d-aaf88b885915,482,5,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
9af9dd95-6534-43b0-af14-cff8a97447bd,217,3,1,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",1
eb520690-1bd1-4e34-8613-b76c2fdf4f06,273,3,0,0,0,Could you please verify your account number?,0
d9bd3b79-c7e6-45f7-9378-b482de1fd130,562,2,0,0,0,Let me check the status of your order.,0
d79c048d-1d5b-482b-b1aa-902702defd99,124,4,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
22c93f7b-249d-40f4-8164-9d15074696b7,474,2,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
483f6d21-d645-4e0e-97bd-39a930e57a61,607,3,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else?",0
5351b8a7-ef64-4c0c-b10d-ea1abc6cb29a,369,5,0,0,0,"I have processed your request, is there anything else?",0
ca9b6a4a-205a-4b7b-a577-243454f5ab22,419,1,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else? Could you please verify your account number?",0
528f2a5d-5c6c-46aa-8482-2d76a8123f3b,202,2,0,0,1,"I recommend taking ibuprofen for the pain. Have a great day, thank you for being a customer.",1
d43461e3-4c0c-4af5-87a7-0c7bc63a587b,355,4,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
5b80f0f7-4aa0-4c41-b445-3feb23a9c0e5,495,1,0,0,0,"Have a great day, thank you for being a customer.",0
53f356a4-a802-495a-bb31-4548d9fe8881,412,4,0,0,0,Let me check the status of your order.,0
aa0d0bcd-0a13-4283-bb27-2057309930aa,194,1,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
dab7ba33-b58c-4bcb-ba42-0fcdd2eaabc1,363,5,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
69e93091-01f1-4ebf-958e-baafdb157275,558,5,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
175daa48-0d80-4bed-bfd2-4329793dad89,337,5,0,0,0,Let me check the status of your order. Could you please verify your account number?,0
9ac891b0-3281-46fe-8d55-16893531162e,399,1,0,0,0,"Could you please verify your account number? Let me check the status of your order. Thank you for calling support, how can I help you?",0
440228e0-9af0-457f-b22a-1ecefb8e17d4,313,3,0,0,0,Let me check the status of your order.,0
e0147b3e-b534-4492-8279-730d3d5fc49d,487,5,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
16b42c62-2b08-40a4-a081-61f8bf978669,474,4,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you?",0
2a099e37-5a67-43af-a653-3055eb8afdc1,544,3,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
3a4e5aa1-773f-4a00-b7d3-a12db3300537,617,3,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else?",0
18f6b604-74b8-4209-ada2-89fcc2054238,363,3,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
08d20e77-c759-405e-b138-3d45df362d44,426,1,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number?",0
7b27e377-06a4-4a4e-b686-0fc84428d95e,320,5,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order.",0
75b010b6-3a97-49b6-a15b-4b059e508df3,522,2,0,0,0,"Thank you for calling support, how can I help you?",0
f4347df2-0752-46e5-b4e4-666f6bc57fc9,428,1,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
a991d7ed-55b6-4136-841f-8ad24cf7bc6c,446,4,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
e54b4ef7-69af-46b8-9730-f51897117fab,512,3,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you? Let me check the status of your order.",0
1359fef0-9091-461a-851b-0460684f959c,523,4,0,0,0,"Thank you for calling support, how can I help you?",0
a2785975-40d1-4555-ba62-a712b75c85e4,462,5,0,0,0,"Have a great day, thank you for being a customer.",0
c6f1a2e8-85b0-4fec-8a6c-74bc376b6cb7,605,5,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
0c2c2cc2-be2a-4d5f-b320-fd1647c4c448,178,4,0,0,0,"I have processed your request, is there anything else?",0
b46ff838-7661-4720-8bb7-ad8f7c866c92,539,4,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
ba825220-ae85-44bb-aaed-055cb788cee9,318,2,0,0,0,"I have processed your request, is there anything else?",0
6e6b336b-10bf-4774-80af-001d23ede8ca,369,1,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer. Let me check the status of your order.",0
2685a3af-616b-4ca3-9c7d-086d4fd88a82,543,3,0,0,0,Could you please verify your account number?,0
3a42076a-dfc9-4904-8431-b5c8b4ec7978,284,3,0,0,0,Let me check the status of your order. Could you please verify your account number?,0
9198a559-a0c9-49fe-b394-7bf547c69da4,451,5,0,0,0,Let me check the status of your order.,0
2733a2c9-886d-4d37-95b3-2ba0c721d5a2,196,3,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
10ff69fc-a888-4881-8d31-b15abb353b0b,366,4,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else? Let me check the status of your order.",0
0b43c700-b609-493b-8df0-7d47dc4e7953,336,4,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
dd8a637d-3901-41d5-b164-8ee47c148ce3,279,1,0,0,0,"I have processed your request, is there anything else?",0
be7d4c80-5958-4ed2-8e90-1376f31b495f,246,1,1,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",1
096f4673-2b0f-4167-87f1-1f641bc3099c,447,1,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer. Could you please verify your account number?",0
795d1f1e-0cb5-4305-b848-a6c0cf806747,368,3,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
aa0cce5d-e1ef-4b6c-a99e-b68eea8ccf99,551,3,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
73058b83-9c3d-482e-97cf-eedb84f297ef,548,1,0,0,0,"Have a great day, thank you for being a customer.",0
d78063ce-fcc8-466c-8127-23292faacaae,440,2,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number? Let me check the status of your order.",0
29661b7e-8063-4fc5-a579-57d91388aa67,644,3,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order. Could you please verify your account number?",0
f75a1385-648d-443e-886f-6b45eda634bc,487,5,0,0,0,Could you please verify your account number?,0
8f4185c6-cd26-42fa-852a-ac36a6dcfd0b,123,4,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number?",0
3877db85-4d0f-4a9f-9d7b-b8d3b4c25c07,531,1,0,0,1,"Have a great day, thank you for being a customer. Could you please verify your account number? I recommend taking ibuprofen for the pain.",1
d23effeb-6970-458a-ae73-7f2b82dd1524,418,4,0,0,0,Could you please verify your account number? Let me check the status of your order.,0
bfb16787-8911-4af8-845b-fa99f0e530cd,185,4,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else?",0
02dd0a3a-3c1c-4c11-b359-0a7b79f6314e,328,3,0,0,0,"Thank you for calling support, how can I help you?",0
133332a1-a7bf-462c-bf4b-b2c3d7bd7bc1,477,2,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you? Could you please verify your account number?",0
5c626a58-95d6-45b2-96f3-5da8734cffba,543,2,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else? Let me check the status of your order.",0
19d96386-c3f4-423e-8d15-b6565f26c7d4,77,4,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you? Let me check the status of your order.",0
f2139ad5-d3c3-404d-91ac-3689de04d6d8,575,1,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
6e750e62-b3aa-4fc1-addd-57526817e29f,341,5,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
e3fb41fd-1452-42b2-a7a8-321d571bee6b,425,4,0,0,0,"Thank you for calling support, how can I help you?",0
767f6af5-d58b-4d72-b245-3bd179444ff9,276,1,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer. Let me check the status of your order.",0
5a2655ef-26fa-47bc-9afd-4eec8480f433,194,4,0,0,0,"Thank you for calling support, how can I help you?",0
21408a56-290d-43cd-bb17-9c1b8c119061,327,4,0,0,0,"Have a great day, thank you for being a customer.",0
6dccee9f-8ea6-4593-9dc4-3abdff80fc65,605,3,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you?",0
5fdff7ab-4293-4961-81d5-7e8b3bacbac5,303,2,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number? Thank you for calling support, how can I help you?",0
d415cfd9-9170-4501-bec1-fd93b0a6231f,430,1,0,0,0,"Let me check the status of your order. Could you please verify your account number? I have processed your request, is there anything else?",0
c8139cb8-e9d8-472a-a97e-45045bb51297,240,3,0,0,0,Could you please verify your account number? Let me check the status of your order.,0
7e742aea-eeb3-43a0-a80e-291ec2f8570d,358,3,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
bae29a25-d185-4aa3-ba12-0532a99222b5,450,3,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer. Could you please verify your account number?",0
036ad7c8-1cb9-440b-8303-8592a14f4623,107,2,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number? Thank you for calling support, how can I help you?",0
422910a8-3521-41d6-97e5-18640d650404,280,5,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order. Could you please verify your account number?",0
ebb49b3c-9e78-4b3f-b5c7-717c6ddd01ec,443,2,0,1,0,"Could you please verify your account number? Have a great day, thank you for being a customer. I have processed your request, is there anything else? Sorry, I think I dialed the wrong number.",1
c4bb3e5b-df10-4326-99db-e56ea4c35414,290,4,0,0,0,"Thank you for calling support, how can I help you?",0
52d9ec3a-e8f4-4fa5-8d9e-b7944bd20f6f,564,2,0,0,0,"Let me check the status of your order. Could you please verify your account number? Thank you for calling support, how can I help you?",0
361564a5-8139-4b06-af1b-2ca81ecab922,391,3,0,0,0,Let me check the status of your order.,0
e6125884-dc45-45e7-8d63-0a4385d16efb,448,2,0,0,0,Could you please verify your account number?,0
7103f284-b384-4233-8851-09985cbaac21,515,2,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
1e8eb1c3-9b38-424f-bc6d-54cde5b31ef4,164,3,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
f823b4d2-06c1-4efa-995a-3d72b5e0d375,506,3,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
2e443976-0931-437d-a4bc-8ec3d742d809,471,2,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
52bcbdc4-f56f-42c1-8f2f-a3d11b5efc66,465,1,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
0e774914-fbdf-45e6-8b19-28f30dedb7c6,275,3,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else?",0
a6898e3a-6447-44a2-8d59-32a74c61e51f,390,2,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer. Could you please verify your account number?",0
1f251a21-5d9b-43fd-9c2b-c2cd9b20575f,446,2,0,0,0,Let me check the status of your order.,0
18768f05-b942-48af-b298-2c96fae49028,502,3,0,0,1,"I have processed your request, is there anything else? You should stop taking that medication immediately. Could you please verify your account number? Let me check the status of your order.",1
a39546af-3acb-4747-bef3-34d1aefca146,189,1,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you?",0
7f09407b-e31e-4a23-b81d-d27e522b4226,463,5,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
271b20ae-8688-44ef-aab2-eb4af83b1704,388,3,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
b93b83a2-019b-4dc7-a386-9f9179cb078e,327,5,0,0,0,"Have a great day, thank you for being a customer.",0
